13.866667	15.000000	Laughter
24.066667	25.866667	Laughter
27.333333	28.833333	Laughter
33.200000	35.333333	Laughter
55.166667	56.866667	Laughter
58.000000	60.300000	Laughter
62.700000	65.900000	Laughter
78.766667	79.900000	Laughter
81.666667	83.266667	Laughter
125.133333	127.900000	Laughter
151.966667	154.400000	Laughter
171.100000	172.266667	Laughter
183.166667	185.100000	Laughter
